num_acidente;chv_localidade;data_acidente;uf_acidente;ano_acidente;mes_acidente;mes_ano_acidente;codigo_ibge;dia_semana;fase_dia;tp_acidente;cond_meteorologica;end_acidente;num_end_acidente;cep_acidente;bairro_acidente;km_via_acidente;latitude_acidente;longitude_acidente;hora_acidente;tp_rodovia;cond_pista;tp_cruzamento;tp_pavimento;tp_curva;lim_velocidade;tp_pista;ind_guardrail;ind_cantcentral;ind_acostamento;qtde_acidente;qtde_acid_com_obitos;qtde_envolvidos;qtde_feridosilesos;qtde_obitos
4491755;MG3127701201811;2018-11-26;MG;2018;11;112018;3127701;SEGUNDA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;PRESIDENTE ARTHUR BERNARDES;00000;00000000;;0000;;;191406;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3260366;MG3106200202002;2020-02-07;MG;2020;02;022020;3106200;SEXTA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;GUSTAVO DA SILVEIRA;00000;00000000;;0000;;;193825;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1492934;SC4209003202004;2020-04-20;SC;2020;04;042020;4209003;SEGUNDA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA ROMULO GUILHERME MATTOS;00000;00000000;;0000;;;091000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3647603;GO5201405202012;2020-12-23;GO;2020;12;122020;5201405;QUARTA-FEIRA;MANHA;DESCONHECIDO;OUTRAS CONDICOES;RUA ANTENOR CUPERTINO DE BARROS  CEP 74;00000;00000000;PARQUE VEIGA JARDIM IV;0000;;;090000;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5502088;ES3204203202008;2020-08-06;ES;2020;08;082020;3204203;QUINTA-FEIRA;MANHA;COLISAO TRASEIRA;DESCONHECIDAS;ROD ES 060;00000;00000000;PORTINHO;0000;;;063000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
1509455;MG3142205202011;2020-11-14;MG;2020;11;112020;3142205;SABADO;TARDE;COLISAO LATERAL;NAO INFORMADO;MARCIANO PADILHA;00000;00000000;;0000;;;171500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6466244;MG3159605202107;2021-07-08;MG;2021;07;072021;3159605;QUINTA-FEIRA;TARDE;COLISAO FRONTAL;NAO INFORMADO;ANTONIO DE CASSIA;00289;00000000;JARDIM SANTO ANTONIO;0000;-22.2620686;-45.7016487;144531;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
424260;MG3106200202212;2022-12-21;MG;2022;12;122022;3106200;QUARTA-FEIRA;TARDE;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;BORGES;00000;00000000;JARDIM VITORIA;0000;-19.8522874;-43.8883182;154938;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
396433;MG3106200202305;2023-05-12;MG;2023;05;052023;3106200;SEXTA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;SILVIANO BRANDAO;00000;00000000;HORTO;0000;-19.9088858;-43.9146889;081500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2330296;GO5212501202104;2021-04-15;GO;2021;04;042021;5212501;QUINTA-FEIRA;TARDE;COLISAO;OUTRAS CONDICOES;AV ALFREDO NASSER SUPERMERCADO BARAO  CE;00000;00000000;CENTRO;0000;-16.2492900;-47.9193926;174500;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3993219;SP3552106202309;2023-09-06;SP;2023;09;092023;3552106;QUARTA-FEIRA;TARDE;COLISAO FRONTAL;CLARO;RUA JOAO LEONARDELLI;00553;00000000;;0000;-22.5909161;-46.5289026;150300;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO INFORMADO;NAO;1;0;0;0;0
5487100;PR4106902201905;2019-05-28;PR;2019;05;052019;4106902;TERCA-FEIRA;TARDE;COLISAO LATERAL;DESCONHECIDAS;RUA PRIMEIRO DE MAIO;01591;00000000;XAXIM;0000;;;175000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
1465820;MG3106200201903;2019-03-21;MG;2019;03;032019;3106200;QUINTA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;CARACA;00000;00000000;;0000;;;191600;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5893297;MG3106200202310;2023-10-07;MG;2023;10;102023;3106200;SABADO;NOITE;COLISAO TRASEIRA;NAO INFORMADO;MARIA GERTRUDES DOS SANTOS;00060;00000000;CEU AZUL;0000;-19.8181500;-43.9976203;181612;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
6012856;PR4106902202310;2023-10-14;PR;2023;10;102023;4106902;SABADO;MANHA;ATROPELAMENTO COM PEDESTRE;CLARO;RUA WALDEMAR LOUREIRO CAMPOS;04726;00000000;XAXIM;0000;;;094600;MUNICIPAL;SECA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;DESCONHECIDO;NAO INFORMADO;SIMPLES  COM CICLOVIA;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;1;0;2;2;0
5822165;PB2504009201909;2019-09-13;PB;2019;09;092019;2504009;SEXTA-FEIRA;MANHA;COLISAO FRONTAL;NAO INFORMADO;RUA FRANCISCO AFONSO;00000;00000000;BODOCONGO;0000;-0000000000;-0000000000;000000;MUNICIPAL;SECA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1244365;SC4219507202311;2023-11-17;SC;2023;11;112023;4219507;SEXTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA ITA;00000;00000000;;0000;;;065000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5307064;SP3552205202311;2023-11-04;SP;2023;11;112023;3552205;SABADO;TARDE;DESCONHECIDO;DESCONHECIDAS;AVENIDA VINICIUS DE MORAES;00750;00000000;;0000;-23.4364046;-47.5058041;140200;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
885382;MS5002704202304;2023-04-08;MS;2023;04;042023;5002704;SABADO;TARDE;COLISAO TRANSVERSAL;CLARO;BRILHANTE;00000;79006560;VILA BANDEIRANTE;0000;-20.4791000;-54.6409000;155100;MUNICIPAL;DESCONHECIDO;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;1;0;2;2;0
572563;MG3127701201901;2019-01-28;MG;2019;01;012019;3127701;SEGUNDA-FEIRA;NOITE;COLISAO TRASEIRA;NAO INFORMADO;BRASIL;00000;00000000;;0000;;;180758;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
765276;SC4202453202201;2022-01-18;SC;2022;01;012022;4202453;TERCA-FEIRA;TARDE;COLISAO;NAO INFORMADO;AVENIDA LEOPOLDO ZARLING;00000;00000000;;0000;;;174500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1862932;MG3118601202012;2020-12-14;MG;2020;12;122020;3118601;SEGUNDA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;EXPRESSA DE CONTAGEM;00000;00000000;;4249;;;200016;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5976803;MG3140001202205;2022-05-21;MG;2022;05;052022;3140001;SABADO;TARDE;DESCONHECIDO;NAO INFORMADO;DEZESSEIS DE JULHO;00113;00000000;CENTRO;0000;-20.3759409;-43.4161296;134000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5503272;PR4119905202303;2023-03-03;PR;2023;03;032023;4119905;SEXTA-FEIRA;TARDE;COLISAO LATERAL;DESCONHECIDAS;AVENIDA DOUTOR VICENTE MACHADO;00769;00000000;LOTEAMENTOS JARDIM CENTRAL;0000;;;122000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
3842898;GO5208707201908;2019-08-14;GO;2019;08;082019;5208707;QUARTA-FEIRA;MANHA;DESCONHECIDO;CLARO;AVENIDA ANTONIO FIDELIS  CEP 74840-090;00000;00000000;PARQUE AMAZONIA;0000;;;101000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;SIMPLES  COM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
4198050;SP3506102201907;2019-07-01;SP;2019;07;072019;3506102;SEGUNDA-FEIRA;NOITE;ATROPELAMENTO COM PEDESTRE;CLARO;AVENIDA RAUL FURQUIM;01010;00000000;ESPLANADA;0000;;;181500;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;DESCONHECIDO;1;0;3;3;0
2923546;DF5300108202404;2024-04-30;DF;2024;04;042024;5300108;TERCA-FEIRA;MANHA;COLISAO;NAO INFORMADO;VILA DVO;72159;00000000;GAMA;0000;-0000000000;-0000000000;092400;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2349665;MG3120805201808;2018-08-27;MG;2018;08;082018;3120805;SEGUNDA-FEIRA;TARDE;COLISAO TRASEIRA;NAO INFORMADO;;00000;00000000;;0000;;;154500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4434532;MG3106200202408;2024-08-14;MG;2024;08;082024;3106200;QUARTA-FEIRA;TARDE;COLISAO LATERAL;NAO INFORMADO;JULIO RODRIGUES DE MIRANDA;00148;00000000;CONFISCO;0000;-19.8658883;-44.0197953;144700;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1171430;DF5300108202308;2023-08-17;DF;2023;08;082023;5300108;QUINTA-FEIRA;MANHA;COLISAO;NAO INFORMADO;SETOR G NORTE QNG 34 LT 1;13332;00000000;TAGUATINGA;0000;-0000000000;-0000000000;073100;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4510637;ES3205002202010;2020-10-09;ES;2020;10;102020;3205002;SEXTA-FEIRA;NOITE;COLISAO LATERAL;DESCONHECIDAS;ES-010;00000;00000000;CHACARA PARREIRAL;0000;;;181000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
6191357;RJ3305802201902;2019-02-08;RJ;2019;02;022019;3305802;SEXTA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;SAO PEDRO;00000;00000000;;0000;-0000000000;-0000000000;093000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5494471;GO5208707202407;2024-07-28;GO;2024;07;072024;5208707;DOMINGO;MADRUGADA;DESCONHECIDO;OUTRAS CONDICOES;RUA CM 14  CEP 74463-280;00000;00000000;SETOR CANDIDA DE MORAIS;0000;-16.6430015;-49.3308105;034600;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5102052;PR4113700202304;2023-04-21;PR;2023;04;042023;4113700;SEXTA-FEIRA;NOITE;COLISAO TRANSVERSAL;CLARO;RUA RUY CARNASCIALLI;00485;00000000;LEONOR;0000;;;215000;MUNICIPAL;SECA;NAO FOI EM CRUZAMENTO;ASFALTO;DESCONHECIDO;NAO INFORMADO;SIMPLES  COM CICLOVIA;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;1;0;2;2;0
955960;SP3523404202210;2022-10-27;SP;2022;10;102022;3523404;QUINTA-FEIRA;NOITE;DESCONHECIDO;CHUVA;AVENIDA JAPAO;00001;00000000;JARDIM DAS NACOES;0000;-23.0088548;-46.8678830;184400;NAO INFORMADO;MOLHADA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;3;3;0
5501236;RO1100403202304;2023-04-22;RO;2023;04;042023;1100403;SABADO;MANHA;COLISAO TRANSVERSAL;NAO INFORMADO;PAULO VI;00000;00000000;CENTRO;0000;-9.72309400;-63.3160630;100000;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
912400;SC4208450202304;2023-04-11;SC;2023;04;042023;4208450;TERCA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA SAIRA  2850;00000;00000000;;0000;;;062100;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
59488;MG3106200201908;2019-08-09;MG;2019;08;082019;3106200;SEXTA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;PIUM I;00000;00000000;;0000;;;174500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1464917;ES3201308202001;2020-01-16;ES;2020;01;012020;3201308;QUINTA-FEIRA;TARDE;COLISAO FRONTAL;DESCONHECIDAS;RUA ROLINHA;00000;00000000;SAO CONRADO;0000;;;163000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;30 KMH;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3104266;MT5107602201811;2018-11-22;MT;2018;11;112018;5107602;QUINTA-FEIRA;MANHA;COLISAO;CLARO;RUA BARAO DO RIO BRANCO;00000;00000000;SANTA CRUZ;0000;;;999999;NAO INFORMADO;SECA;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO;NAO;NAO;1;0;1;1;0
6037995;PI2211001201812;2018-12-24;PI;2018;12;122018;2211001;SEGUNDA-FEIRA;MANHA;NAO INFORMADO;NAO INFORMADO;RUA SENADOR CANDIDO FERRAZ COM RUA HONOR;00000;00000000;SAO CRISTOVAO;0000;;;083000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
5872141;PE2614709201811;2018-11-01;PE;2018;11;112018;2614709;QUINTA-FEIRA;NOITE;NAO INFORMADO;DESCONHECIDAS;;00000;00000000;;0000;;;200000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5618117;MG3123007202309;2023-09-17;MG;2023;09;092023;3123007;DOMINGO;MANHA;CHOQUE;CLARO;ADALBERTO L PEREIRA;00015;00000000;;0000;-21.1080556;-44.0183806;093000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO INFORMADO;NAO;NAO;1;0;1;1;0
3138889;PR4104402201805;2018-05-25;PR;2018;05;052018;4104402;SEXTA-FEIRA;NOITE;COLISAO TRASEIRA;CLARO;AVENIDA CANDIDO DE ABREU;00000;00000000;BELA VISTA;0000;;;234000;MUNICIPAL;SECA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;DESCONHECIDO;40 KMH;SIMPLES  SEM CICLOVIA;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;1;0;1;1;0
2313635;CE2304400202301;2023-01-21;CE;2023;01;012023;2304400;SABADO;TARDE;COLISAO;NAO INFORMADO;AV FREI CIRILO;04027;60864190;CAJAZEIRAS;0000;;;135200;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5025124;MG3106200201807;2018-07-16;MG;2018;07;072018;3106200;SEGUNDA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;ABILIO MACHADO;00000;00000000;;0000;;;183950;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1735757;PR4121109202406;2024-06-12;PR;2024;06;062024;4121109;QUARTA-FEIRA;MANHA;CAPOTAMENTO;CLARO;PR082;00000;00000000;AREA RURAL;0402;;;103000;ESTADUAL;SECA;CRUZAMENTO  MESMA SUPERFICIE;ASFALTO;CURVA ABERTA;80 KMH;SIMPLES  COM CICLOVIA;DESCONHECIDO;DESCONHECIDO;SIM;1;1;1;0;1
4034896;ES3205200201809;2018-09-24;ES;2018;09;092018;3205200;SEGUNDA-FEIRA;NOITE;NAO INFORMADO;DESCONHECIDAS;RUA EQUADOR;00000;00000000;OUTRO LOCAL;0000;;;193000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5947920;SP3550308202112;2021-12-11;SP;2021;12;122021;3550308;SABADO;MANHA;DESCONHECIDO;CLARO;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER;00100;00000000;JABAQUARA;0000;;;112800;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;0;0;0
1481465;MG3106200201906;2019-06-08;MG;2019;06;062019;3106200;SABADO;MADRUGADA;QUEDA;NAO INFORMADO;PROFESSOR ALFREDO BALENA;00000;00000000;;0000;;;024715;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3631055;DF5300108202112;2021-12-13;DF;2021;12;122021;5300108;SEGUNDA-FEIRA;NOITE;COLISAO TRASEIRA;CHUVA;SHIN CA 5 LT C1;01489;00000000;LAGO NORTE;0000;-0000000000;-0000000000;185200;NAO INFORMADO;MOLHADA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
6118479;MG3136702202206;2022-06-28;MG;2022;06;062022;3136702;TERCA-FEIRA;NOITE;OUTROS ACIDENTES DE TRANSITO;CLARO;PADRE BONIFACIO GEMERT;00000;00000000;JUSCELINO KUBITSCHECK;0000;-21.7689664;-43.3225626;195130;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO;1;0;3;3;0
2377163;MS5002704201904;2019-04-11;MS;2019;04;042019;5002704;QUINTA-FEIRA;TARDE;COLISAO TRASEIRA;CLARO;AVENIDA COSTA E SILVA;00000;00000000;;0000;;;170500;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
740844;SC4215802202102;2021-02-26;SC;2021;02;022021;4215802;SEXTA-FEIRA;TARDE;COLISAO;NAO INFORMADO;SC A280C;00000;00000000;;0000;;;130000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
538883;PR4106902201904;2019-04-07;PR;2019;04;042019;4106902;DOMINGO;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;RUA FRANCISCO DEROSSO;02065;00000000;XAXIM;0000;;;170000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;1;1;0
3651392;SP3550308202206;2022-06-25;SP;2022;06;062022;3550308;SABADO;MANHA;DESCONHECIDO;DESCONHECIDAS;RUA FLOR DA LUA;00077;00000000;SAPOPEMBA;0000;;;115600;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
2259340;MG3150604202206;2022-06-16;MG;2022;06;062022;3150604;QUINTA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;CLARO;COLONIA;00000;00000000;;0000;-20.5644444;-44.4116667;103000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO;1;0;1;1;0
349000;SC4204608202004;2020-04-15;SC;2020;04;042020;4204608;QUARTA-FEIRA;MANHA;COLISAO;NAO INFORMADO;AVENIDA CENTENARIO;00000;00000000;;0000;;;071900;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
848177;MS5002704202202;2022-02-08;MS;2022;02;022022;5002704;TERCA-FEIRA;TARDE;COLISAO FRONTAL;CLARO;TAQUARI;00000;79100510;SANTO ANTONIO;0000;-20.4588000;-54.6473000;120000;MUNICIPAL;DESCONHECIDO;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
5603304;SC4213203201911;2019-11-12;SC;2019;11;112019;4213203;TERCA-FEIRA;MANHA;COLISAO;NAO INFORMADO;RUA RICARDO ZASTROW;00000;00000000;;0000;;;090500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
5974651;PR4108304202208;2022-08-18;PR;2022;08;082022;4108304;QUINTA-FEIRA;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;AVENIDA COSTA E SILVA;00000;00000000;JARDIM POLO CENTRO;0000;;;143000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
1101131;SC4211900202206;2022-06-10;SC;2022;06;062022;4211900;SEXTA-FEIRA;NOITE;DESCONHECIDO;NAO INFORMADO;RODOVIA BR-101;00000;00000000;;0000;;;220500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
